date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:31:17	345461/345461	---M--	200	added ('OK')	application/pdf	etag:%22192034-54575-4d689f8361480%22	http://pharmacology.med.unideb.hu/images/pdf/1st_Sedato-hypnotics_Alcohols.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/1st_Sedato-hypnotics_Alcohols.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:18	398247/398247	---M--	200	added ('OK')	application/pdf	etag:%2219203b-613a7-4d689f957ff40%22	http://pharmacology.med.unideb.hu/images/pdf/2nd_Antiepileptics_Antipsychotics.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/2nd_Antiepileptics_Antipsychotics.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:22	332071/332071	---M--	200	added ('OK')	application/pdf	etag:%2219203c-51127-4d689fab6f300%22	http://pharmacology.med.unideb.hu/images/pdf/3rd_Antiparkinson%20drugs_Opioids.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/3rd_Antiparkinson%20drugs_Opioids.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:24	67452/67452	---M--	200	added ('OK')	application/pdf	etag:%22192040-1077c-4d7b7d60ce940%22	http://pharmacology.med.unideb.hu/images/pdf/5th_Antidepressants_Li.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/5th_Antidepressants_Li.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:24	364613/364613	---M--	200	added ('OK')	application/pdf	etag:%2219203f-59045-4d7b7fc8e16c0%22	http://pharmacology.med.unideb.hu/images/pdf/4th_General%20anaesthesia.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/4th_General%20anaesthesia.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:30	2794420/2794420	---M--	200	added ('OK')	application/pdf	etag:%22192058-2aa3b4-4d02db3e3d040%22	http://pharmacology.med.unideb.hu/images/pdf/Antihipertenz%c3%adv%20szerek.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Antihipertenz%c3%adv%20szerek.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:33	518028/518028	---M--	200	added ('OK')	application/pdf	etag:%22592049-7e78c-4d7b8259f6500%22	http://pharmacology.med.unideb.hu/images/pdf/Uterotonics.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Uterotonics.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:37	404502/404502	---M--	200	added ('OK')	application/pdf	etag:%22192041-62c16-4d8426521d5c0%22	http://pharmacology.med.unideb.hu/images/pdf/6th_seminar_NSAIDs,%20DMARDs,%20Drugs%20used%20in%20gout,%20Alzheimer's%20disease.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/6th_seminar_NSAIDs,%20DMARDs,%20Drugs%20used%20in%20gout,%20Alzheimer's%20disease.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:38	875070/875070	---M--	200	added ('OK')	application/pdf	etag:%2219205d-d5a3e-4d7b7d71f91c0%22	http://pharmacology.med.unideb.hu/images/pdf/Biopharmaceuticals_Vasoactive%20peptides.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Biopharmaceuticals_Vasoactive%20peptides.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:39	122936/122936	---M--	200	added ('OK')	application/pdf	etag:%22192043-1e038-4d9ed563a9900%22	http://pharmacology.med.unideb.hu/images/pdf/8th_Anti-cancer%20drugs.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/8th_Anti-cancer%20drugs.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:40	107156/107156	---M--	200	added ('OK')	application/pdf	etag:%22192044-1a294-4d9ed56c3ed40%22	http://pharmacology.med.unideb.hu/images/pdf/9th_Antibiotics.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/9th_Antibiotics.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:42	591293/591293	---M--	200	added ('OK')	application/pdf	etag:%22192042-905bd-4d8d9f57dae40%22	http://pharmacology.med.unideb.hu/images/pdf/7th_Diabetes%20Mellitus.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/7th_Diabetes%20Mellitus.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:43	255120/255120	---M--	200	added ('OK')	application/pdf	etag:%22592024-3e490-4db072520c040%22	http://pharmacology.med.unideb.hu/images/pdf/Glucocorticoids,%20mineralocorticoids.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Glucocorticoids,%20mineralocorticoids.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:53	654668/654668	---M--	200	added ('OK')	application/pdf	etag:%22274013-9fd4c-595a7d8077e00%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_02.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_02.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:31:53	621480/621480	---M--	200	added ('OK')	application/pdf	etag:%2227401e-97ba8-595a7d8819000%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_03.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_03.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:00	5638158/5638158	---M--	200	added ('OK')	application/pdf	etag:%22192049-56080e-4d02d67b714c0%22	http://pharmacology.med.unideb.hu/images/pdf/A%20vegetat%c3%adv%20idegrendszer%20gy%c3%b3gyszertana%20I.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/A%20vegetat%c3%adv%20idegrendszer%20gy%c3%b3gyszertana%20I.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:04	663496/663496	---M--	200	added ('OK')	application/pdf	etag:%22274020-a1fc8-595a7efc07d80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_05.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_05.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:14	837870/837870	---M--	200	added ('OK')	application/pdf	etag:%22274021-cc8ee-5985068d2bbc0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_06.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_06.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:14	2137374/2137374	---M--	200	added ('OK')	application/pdf	etag:%2227407a-209d1e-5a2b38e12dd80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_01.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_01.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:18	1581613/1581613	---M--	200	added ('OK')	application/pdf	etag:%2227407b-18222d-5a2b38f628f00%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_04.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_04.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:26	741149/741149	---M--	200	added ('OK')	application/pdf	etag:%22274029-b4f1d-558ace77e8140%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_09.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_09.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:33	1213308/1213308	---M--	200	added ('OK')	application/pdf	etag:%22274028-12837c-558ace7323600%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_08.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_08.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:37	1167863/1167863	---M--	200	added ('OK')	application/pdf	etag:%2227402a-11d1f7-558ace7da0ec0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_10.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_10.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:43	324324/324324	---M--	200	added ('OK')	application/pdf	etag:%22274025-4f2e4-595a7f222d780%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_03.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_03.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:43	566785/566785	---M--	200	added ('OK')	application/pdf	etag:%22274024-8a601-595a7f1b807c0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_02.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_02.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:49	383113/383113	---M--	200	added ('OK')	application/pdf	etag:%22274027-5d889-595a7f3910d80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_05.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_05.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:52	2979357/2979357	---M--	200	added ('OK')	application/pdf	etag:%22274022-2d761d-598506989d6c0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_07.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_07.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:55	752464/752464	---M--	200	added ('OK')	application/pdf	etag:%22274026-b7b50-595a7f2ac2bc0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_04.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_04.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:55	1801409/1801409	---M--	200	added ('OK')	application/pdf	etag:%22274023-1b7cc1-5aec7575d23c0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_01.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_01.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:32:59	626383/626383	---M--	200	added ('OK')	application/pdf	etag:%2227402b-98ecf-595a7f40b1f80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_06.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_06.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:00	330520/330520	---M--	200	added ('OK')	application/pdf	etag:%22274032-50b18-59850831bdc00%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_08.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_08.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:01	349009/349009	---M--	200	added ('OK')	application/pdf	etag:%22274033-55351-598508395ee00%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_09.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_09.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:10	1096396/1096396	---M--	200	added ('OK')	application/pdf	etag:%2227402c-10bacc-595a7f4a3b600%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_07.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_07.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:11	726351/726351	---M--	200	added ('OK')	application/pdf	etag:%22274034-b154f-59850846b8d80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_10.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_10.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:11	582155/582155	---M--	200	added ('OK')	application/pdf	etag:%2227402e-8e20b-595a801280e80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Inflamatory_Bowel_Diseases.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Inflamatory_Bowel_Diseases.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:20	584053/584053	---M--	200	added ('OK')	application/pdf	etag:%22274252-8e975-5985027e9e980%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Gyulladasos_belbetegsegek.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Gyulladasos_belbetegsegek.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:45	2781837/2781837	---M--	200	added ('OK')	application/pdf	etag:%2227402d-2a728d-595a8008035c0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Antiemetics,_laxatives,_obstipants.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Antiemetics,_laxatives,_obstipants.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:55	2795832/2795832	---M--	200	added ('OK')	application/pdf	etag:%2227409a-2aa938-5985027238c40%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Hanycsill,_hashajtok,_hasfogok.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Hanycsill,_hashajtok,_hasfogok.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:55	2735187/2735187	---M--	200	added ('OK')	application/pdf	etag:%22274012-29bc53-5a2b300092bc0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-01.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-01.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:33:57	2260791/2260791	---M--	200	added ('OK')	application/pdf	etag:%22274063-227f37-5a2a81b6eb980%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-02.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-02.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:34:31	2210270/2210270	---M--	200	added ('OK')	application/pdf	etag:%22274049-21b9de-5a2b304be9d80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-05.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-05.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:34:53	4238869/4238869	---M--	200	added ('OK')	application/pdf	etag:%22274065-40ae15-5a2a82ea00e00%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-03.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-03.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:35:37	2695132/2695132	---M--	200	added ('OK')	application/pdf	etag:%22274079-291fdc-5a2b2d771ef80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-08.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-08.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:35:45	4580604/4580604	---M--	200	added ('OK')	application/pdf	etag:%22274078-45e4fc-5a5fc5458ca40%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-07.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-07.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:35:54	7394975/7394975	---M--	200	added ('OK')	application/pdf	etag:%2227402f-70d69f-5a2b303f84040%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-04.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-04.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:35:56	7379582/7379582	---M--	200	added ('OK')	application/pdf	etag:%22274077-709a7e-5a2add61fbf40%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-06.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-06.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:35:58	245550/245550	---M--	200	added ('OK')	application/pdf	etag:%2227430c-3bf2e-5a81e9764bc80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Receptura_II.felev.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Receptura_II.felev.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:36:20	2619861/2619861	---M--	200	added ('OK')	application/pdf	etag:%2227430e-27f9d5-5a5fc5500a300%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-09.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-09.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:36:23	2328951/2328951	---M--	200	added ('OK')	application/pdf	etag:%22274303-238977-5a2b2d78131c0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-10.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Farmakologia_Szeminarium_II-10.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:36:37	2415865/2415865	---M--	200	added ('OK')	application/pdf	etag:%22274064-24dcf9-5a2b1dd85d540%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-02.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-02.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:36:39	2667881/2667881	---M--	200	added ('OK')	application/pdf	etag:%2227405d-28b569-5a2b1dac7edc0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-01.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-01.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:37:12	2102421/2102421	---M--	200	added ('OK')	application/pdf	etag:%22274075-201495-5a2b30b3dd2c0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-05.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-05.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:37:30	4326590/4326590	---M--	200	added ('OK')	application/pdf	etag:%22274066-4204be-5a2b1eac148c0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-03.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-03.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:38:11	2543965/2543965	---M--	200	added ('OK')	application/pdf	etag:%2227407e-26d15d-569a553712e80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-08.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-08.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:38:19	4182341/4182341	---M--	200	added ('OK')	application/pdf	etag:%2227407d-3fd145-5a5fc55c70040%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-07.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-07.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:38:23	7414319/7414319	---M--	200	added ('OK')	application/pdf	etag:%22274074-71222f-5a2b30a683340%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-04.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-04.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:38:36	7266012/7266012	---M--	200	added ('OK')	application/pdf	etag:%2227407c-6ededc-5a2b1f3d09ec0%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-06.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-06.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:38:39	993358/993358	---M--	200	added ('OK')	application/pdf	etag:%22ec4b1-f284e-586bb0648e480%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Ivarszervek_gyogyszertana_1.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Ivarszervek_gyogyszertana_1.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:38:49	2342833/2342833	---M--	200	added ('OK')	application/pdf	etag:%2227430f-23bfb1-5a5fc56505480%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-09.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-09.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:38:55	1001754/1001754	---M--	200	added ('OK')	application/pdf	etag:%222740ee-f491a-586bb04cb6c40%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Drugs_and_pregnancy.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Drugs_and_pregnancy.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:38:56	2292690/2292690	---M--	200	added ('OK')	application/pdf	etag:%22274307-22fbd2-5a2b1f5e6ad80%22	http://pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-10.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/Balazs/Varga_Balazs_Pharmacology_Seminar_II-10.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:39:13	1020202/1020202	---M--	200	added ('OK')	application/pdf	etag:%2227425e-f912a-59993ec1b2f00%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/A_maj_es_az_epeutak_farmakologiaja_A_pancreas_farmakologiaja_A_GI_rendszer_motilitasat_fokozo_szerek.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/A_maj_es_az_epeutak_farmakologiaja_A_pancreas_farmakologiaja_A_GI_rendszer_motilitasat_fokozo_szerek.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:39:18	1801471/1801471	---M--	200	added ('OK')	application/pdf	etag:%222740eb-1b7cff-586bb033eb1c0%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Gonadal_hormones_1.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Gonadal_hormones_1.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
01:39:19	1420165/1420165	---M--	200	added ('OK')	application/pdf	etag:%222740ed-15ab85-586bb03e68a80%22	http://pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Gonadal_hormones_2.pdf	C:/My%20Web%20Sites/pharm/pharmacology.med.unideb.hu/images/pdf/KissRita/II_felev2nd_semester/Gonadal_hormones_2.pdf	(from http://pharmacology.med.unideb.hu/index.php/altalanos-orvos)
